id;left;top;right;bottom;row_index;col_index;field_1;PC1;PC2;PC3;PC4;PC5;PC6;typology;city;z_distance;q_cluster;lst_mean;solar_summ;solar_wint;pm10_mean;pm25_mean;no2_mean;noiseday_m;noisenight;bin_lst_me;bin_solar_;bin_sola_1;bin_pm10_m;bin_pm25_m;bin_no2_me;bin_noised;bin_noisen;City;Building height;Height varability;Sky view factor;Frontal area index;Water cover fraction;Impervious surface cover fraction;Building cover fraction;Pervious surface cover fraction;Aspect ratio;Intersections;Length N-S;Length NE-SW;Length SE-NW;Length E-W;Length primary road;Length highway;Length secondary road;Length railway;Neighbourhood type
362;2500973,99;1118139,101;2501223,99;1117889,101;11;14;1533;0,3369255;-2,454816738;3,160354262;-1,443808314;0,412109685;1,017682395;E;geneva;4,406538025;(2.66,11.4];-1,980927164;-2,128772899;-1,128161676;0,647712321;0,938494902;1,111008467;0,223707861;0,488287839;(-2.4,-0.699];(-2.51,-0.611];(-1.71,-0.722];(-0.162,0.673];(0.689,2.65];(0.698,3.07];(0.0621,0.737];(0.106,0.611];geneva;18,90881912;8,346;0,913856618;0,034;0,771;0,153;0,076;0;0,546;11;0;560,31;225,24;83,34;617,936152;0;250,953848;0;G-F
363;2500973,99;1117889,101;2501223,99;1117639,101;12;14;1534;-1,536331879;0,924044976;0,404686032;-1,083352022;0,307679322;-0,077020548;A;geneva;2,156894962;(2,2.66];0,662332978;-2,087765698;-1,479870263;0,989831224;1,211904477;1,235863518;-0,382593961;-0,055330723;(-0.0567,0.716];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(-0.657,0.0621];(-0.65,0.106];geneva;17,85416107;7,712;0,449741615;0,522;0,03;0,394;0,576;0;0,94;15;124,66;748,06;762,41;0;1054,762895;0;580,367105;0;G-A
364;2500973,99;1117639,101;2501223,99;1117389,101;13;14;1535;-1,832719061;0,651745641;0,628780394;1,392084078;-0,875978492;-0,278192118;A;geneva;2,638488881;(2,2.66];0,830756617;-1,570603027;-1,066582122;0,859577737;1,010957718;1,210875437;0,829989966;0,972757054;(0.716,2.72];(-2.51,-0.611];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;19,76353916;7,685;0,507782353;0,417;0;0,613;0,387;0;0,818;22;479,77;459,26;528,49;585,33;753,086368;0;1299,763632;0;G-B
365;2500973,99;1117389,101;2501223,99;1117139,101;14;14;1536;0,102807277;0,105539505;-0,483218542;1,193891535;0,260041163;-0,796320731;A;geneva;1,543480869;(1.48,2];-0,252329458;-0,455759636;-0,480125648;0,231992756;0,254290375;0,474954922;1,160157541;1,205238736;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.737,2.34];(0.611,2.66];geneva;19,76717676;6,969;0,533268451;0,245;0;0,385;0,31;0,305;0,575;20;527,36;544,38;223,88;500,66;1032,412678;0;763,867322;0;S-B
366;2500973,99;1117139,101;2501223,99;1116889,101;15;14;1537;1,138287944;-1,386188481;-2,179702947;-1,293952624;2,385754775;0,206416315;A;geneva;3,92136071;(2.66,11.4];-0,852690211;-0,016732292;0,283662067;-0,712345021;-0,720968275;-0,37967133;-0,429898308;-0,508432567;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-0.657,0.0621];(-0.65,0.106];geneva;20,11358088;8,448;0,483306885;0,239;0;0,489;0,338;0,173;0,546;7;9,15;505,8;474,62;101,26;1761,863875;0;0;0;G-D
367;2500973,99;1116889,101;2501223,99;1116639,101;16;14;1538;0,916876597;-0,019645762;-0,566824224;-1,277300505;0,573525309;0,456232564;A;geneva;1,825079276;(1.48,2];-1,41927863;1,988652622;0,613858228;-1,005415366;-0,883067006;-0,876087438;-0,206484488;-0,620875412;(-2.4,-0.699];(0.658,2.84];(0.529,3.4];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-0.657,0.0621];(-0.65,0.106];geneva;21,87369853;7,328;0,499458333;0,187;0;0,586;0,189;0,225;0,471;11;0;823,11;498,81;88,22;1214,58296;0;195,55704;0;G-D
368;2500973,99;1116639,101;2501223,99;1116389,101;17;14;1539;0,205728712;-0,335707168;-1,106197475;-0,248955251;0,718567189;2,401306828;G;geneva;2,779080507;(2.66,11.4];-0,992413806;-0,67830124;-1,514258785;-0,322712477;0,040267681;-0,205040921;-0,911556045;-1,237867814;(-2.4,-0.699];(-2.51,-0.611];(-1.71,-0.722];(-0.717,-0.162];(-0.152,0.689];(-0.72,-0.0796];(-2.7,-0.657];(-2.55,-0.65];geneva;20,48556446;7,461;0,623906729;0,036;0;0,456;0,053;0,491;0,315;5;0;80,18;401,16;248,74;0;0;730,08;0;G-E
369;2500973,99;1116389,101;2501223,99;1116139,101;18;14;1540;0,210672954;0,35878586;-0,718331651;-0,173224463;0,379293015;1,054697289;B;geneva;1,405477508;(0.312,1.48];-0,740112657;1,362683044;0,21922527;-1,260182053;-1,184807961;-1,331451901;-1,664449181;-1,883461874;(-2.4,-0.699];(0.658,2.84];(-0.31,0.529];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-2.7,-0.657];(-2.55,-0.65];geneva;20,05014647;7,676;0,497498049;0,217;0;0,476;0,207;0,317;0,498;14;115,89;524,48;641,07;102,9;0;0;1384,34;0;S-A
370;2500973,99;1116139,101;2501223,99;1115889,101;19;14;1541;-0,241482031;-0,577209794;-2,067729308;-0,967870773;1,171920383;1,237592649;B;geneva;2,916984058;(2.66,11.4];-1,192382716;0,536560701;0,382045119;-1,081996092;-0,955640785;-1,126216768;0,200460304;-0,586585775;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(0.0621,0.737];(-0.65,0.106];geneva;22,66032305;8,058;0,451521446;0,271;0;0,558;0,208;0,234;0,579;11;95,06;766,63;408,52;52,49;379,327989;0;943,372011;0;S-A
371;2500973,99;1115889,101;2501223,99;1115639,101;20;14;1542;-0,321985881;1,378819893;0,09716744;-1,334628053;0,165512605;0,404690944;E;geneva;1,9966627;(1.48,2];0,09140805;-0,724258131;-0,728410287;-1,107459439;-0,629887754;-1,464497216;-0,20206412;-1,234827116;(-0.0567,0.716];(-2.51,-0.611];(-1.71,-0.722];(-2.17,-0.717];(-0.731,-0.152];(-2.33,-0.72];(-0.657,0.0621];(-2.55,-0.65];geneva;15,8518491;7,477;0,547537915;0,17;0;0,332;0,206;0,462;0,33;9;96,19;606,88;299,64;51,88;710,007642;0;344,582358;0;G-D
372;2500973,99;1115639,101;2501223,99;1115389,101;21;14;1543;1,081129214;0,717212603;-0,571766159;0,713887864;0,895763389;-0,811230465;E;geneva;1,995062314;(1.48,2];-0,092778407;0,211134845;0,837695484;-1,156006743;-0,675720647;-1,679722077;0,240383686;-0,616023784;(-0.699,-0.0567];(-0.0457,0.658];(0.529,3.4];(-2.17,-0.717];(-0.731,-0.152];(-2.33,-0.72];(0.0621,0.737];(-0.65,0.106];geneva;9,637177178;4,236;0,572229975;0,118;0;0,272;0,157;0,571;0,23;7;195,87;0;302,43;533,16;886,373464;0;145,086536;0;S-D
373;2500973,99;1115389,101;2501223,99;1115139,101;22;14;1544;0,592506763;-0,42879708;0,980847874;-1,747933831;-0,138610008;-1,093622491;C;geneva;2,401559767;(2,2.66];-0,091810752;0,2159432;-0,229010539;-0,479944626;-0,615516044;-0,670787704;0,438440254;0,523678085;(-0.689,-0.0645];(-0.119,0.477];(-0.379,-0.192];(-0.709,-0.055];(-0.754,-0.0742];(-0.766,-0.072];(0.00919,0.698];(0.00855,0.71];geneva;9,935341807;4,67;0,745801836;0,03;0;0,707;0,065;0,228;0,185;23;283,43;282,1;528,44;582,66;588,591051;0;1088,038949;0;S-C
380;2501223,99;1119889,101;2501473,99;1119639,101;4;15;1545;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,122478352;-0,205333093;-0,192346319;-1,447715378;-1,323669999;-1,163911055;-0,249787276;-0,183427885;(-0.689,-0.0645];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
381;2501223,99;1119639,101;2501473,99;1119389,101;5;15;1546;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,837292378;-0,205333093;-0,192346319;-1,557023787;-1,427714422;-1,223396226;-1,129387789;-1,074388288;(-2.48,-0.689];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
382;2501223,99;1119389,101;2501473,99;1119139,101;6;15;1547;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,834516537;-0,205333093;-0,192346319;-1,56783805;-1,425633415;-1,22273309;-2,041447861;-1,887655082;(-2.48,-0.689];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
383;2501223,99;1119139,101;2501473,99;1118889,101;7;15;1548;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,87926529;-0,205333093;-0,192346319;-1,550455615;-1,426143423;-1,209641245;-2,926726452;-2,388884551;(-2.48,-0.689];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
384;2501223,99;1118889,101;2501473,99;1118639,101;8;15;1549;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,820538214;-0,407194619;-0,384504047;-0,571941853;-0,412270257;-0,578670953;-0,246067307;-0,277208297;(-2.4,-0.699];(-0.611,-0.0457];(-0.722,-0.31];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-0.657,0.0621];(-0.65,0.106];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
385;2501223,99;1118639,101;2501473,99;1118389,101;9;15;1550;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];-0,420575188;-0,407194619;-0,384504047;-0,182854109;-0,076032331;-0,142275621;0,186032232;0,142549327;(-0.699,-0.0567];(-0.611,-0.0457];(-0.722,-0.31];(-0.717,-0.162];(-0.152,0.689];(-0.72,-0.0796];(0.0621,0.737];(0.106,0.611];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
386;2501223,99;1118389,101;2501473,99;1118139,101;10;15;1551;-0,306917339;-1,308579337;-0,920132075;-3,014232542;2,160141033;-2,139875285;J;geneva;4,580839934;(2.66,11.4];2,167670814;-0,407194619;-0,384504047;1,408868484;1,393092481;1,344266553;1,215685164;1,182250189;(0.716,2.72];(-0.611,-0.0457];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;0;0;0,973624644;0;0,94;0,059;0,001;0;0;1;0;169,12;16,66;0;569,608889;0;0;0;S-E
387;2501223,99;1118139,101;2501473,99;1117889,101;11;15;1552;-1,369439744;-1,171368292;1,511637644;-2,201178896;0,842684134;-0,830733469;B;geneva;3,431900411;(2.66,11.4];-0,118110854;-0,794594296;-0,535122471;1,355739499;1,570172099;1,924344858;1,493316357;1,935213382;(-0.699,-0.0567];(-2.51,-0.611];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;20,23868468;5,289;0,619615171;0,393;0,236;0,43;0,334;0;0,691;20;0;1012,93;801,49;0;470,27498;0;1344,14502;0;G-A
388;2501223,99;1117889,101;2501473,99;1117639,101;12;15;1553;-2,246533573;0,730196512;-0,497342164;-1,052186317;0,823684386;1,375961424;B;geneva;3,083224144;(2.66,11.4];1,712096965;-1,286728811;-1,325956438;0,397831994;0,549571696;0,904952633;-0,036274062;0,534881778;(0.716,2.72];(-2.51,-0.611];(-1.71,-0.722];(-0.162,0.673];(-0.152,0.689];(0.698,3.07];(-0.657,0.0621];(0.106,0.611];geneva;18,15650173;7,438;0,424784285;0,525;0;0,387;0,613;0;1,356;11;0;545,65;883,54;0;0;0;1429,19;0;G-A
389;2501223,99;1117639,101;2501473,99;1117389,101;13;15;1554;-1,496673552;0,678196868;0,433948802;-0,150654492;-0,292581788;0,094806699;A;geneva;1,733661866;(1.48,2];0,608839497;-0,809320273;-1,002496994;0,391849308;0,69430109;0,598765952;0,5491624;0,561118977;(-0.0567,0.716];(-2.51,-0.611];(-1.71,-0.722];(-0.162,0.673];(0.689,2.65];(-0.0796,0.698];(0.0621,0.737];(0.106,0.611];geneva;19,445397;8,043;0,498305688;0,515;0;0,534;0,466;0;0,854;17;240,71;630,88;617,07;195,38;893,045997;0;790,994003;0;G-A
390;2501223,99;1117389,101;2501473,99;1117139,101;14;15;1555;-0,431037895;-0,26917901;-1,308819742;1,607751696;0,788775081;1,197778615;B;geneva;2,571568661;(2,2.66];-0,037241219;-0,167460448;-0,152753821;0,615193591;0,544220493;0,679101974;0,237924428;0,738164095;(-0.0567,0.716];(-0.611,-0.0457];(-0.31,0.529];(-0.162,0.673];(-0.152,0.689];(-0.0796,0.698];(0.0621,0.737];(0.611,2.66];geneva;20,53479024;9,069;0,493949727;0,415;0;0,475;0,324;0,201;0,551;12;201,47;308,33;495,28;438,08;0;0;1443,16;0;S-A
391;2501223,99;1117139,101;2501473,99;1116889,101;15;15;1556;0,967131019;0,291792263;-0,717706193;-0,194373685;0,334053185;0,650460223;A;geneva;1,45191545;(0.312,1.48];-1,774941986;0,525706247;0,975463232;-0,561369389;-0,237245035;-0,710246435;-0,233178681;0,132821053;(-2.4,-0.699];(-0.0457,0.658];(0.529,3.4];(-0.717,-0.162];(-0.731,-0.152];(-0.72,-0.0796];(-0.657,0.0621];(0.106,0.611];geneva;20,83286502;8,191;0,474740443;0,318;0;0,461;0,249;0,29;0,515;11;200,95;543,97;353,56;114,85;901,80958;0;311,52042;0;G-D
392;2501223,99;1116889,101;2501473,99;1116639,101;16;15;1557;1,124600639;-0,17217398;-0,251159198;0,514596131;-1,279917473;0,64175468;A;geneva;1,916324191;(1.48,2];-1,723261729;0,833590586;0,922962823;-1,366572761;-1,180842506;-1,458327091;-1,493008604;-1,754646451;(-2.4,-0.699];(0.658,2.84];(0.529,3.4];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-2.7,-0.657];(-2.55,-0.65];geneva;23,06767966;6,081;0,490648634;0,193;0;0,758;0,188;0,054;0,558;8;496,76;277,12;364,71;6,08;662,494157;0;482,175843;0;S-C
393;2501223,99;1116639,101;2501473,99;1116389,101;17;15;1558;1,076852753;-0,210273479;-0,287575834;-0,096334567;-0,42125999;1,382051397;A;geneva;1,839383875;(1.48,2];-2,292659693;0,126784145;0,238044828;-1,733650768;-1,344838152;-1,831689904;-1,201332545;-1,639172797;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-2.7,-0.657];(-2.55,-0.65];geneva;21,80108053;10,008;0,571816495;0,274;0;0,586;0,153;0,261;0,503;11;240,18;219,24;679,5;46,41;867,247371;0;318,082629;0;G-D
394;2501223,99;1116389,101;2501473,99;1116139,101;18;15;1559;0,602556018;-1,279588481;-1,973312913;-1,020888948;1,065603201;1,733602636;B;geneva;3,328285868;(2.66,11.4];-1,828637809;1,469514993;2,234858706;-1,06809506;-0,773211777;-1,197362173;0,196275826;-0,337338347;(-2.4,-0.699];(0.658,2.84];(0.529,3.4];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(0.0621,0.737];(-0.65,0.106];geneva;18,60074832;10,099;0,512227553;0,192;0;0,647;0,178;0,175;0,396;6;33,65;830,34;277,81;93,08;363,062093;0;871,817907;0;G-D
405;2501473,99;1119889,101;2501723,99;1119639,101;4;16;1560;0,436715714;-0,009079546;0,458507124;0,182248237;-0,379707554;-0,149351416;J;geneva;0,775067693;(0.312,1.48];0,988132241;0,353510331;-0,187560431;-0,349136006;-0,4943586;-0,576601604;0,714964799;0,826354225;(0.646,3.13];(-0.119,0.477];(-0.192,0.338];(-0.709,-0.055];(-0.754,-0.0742];(-0.766,-0.072];(0.698,2.89];(0.71,3.33];geneva;0;0;0,996004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
410;2501473,99;1118639,101;2501723,99;1118389,101;9;16;1561;0,436464266;-0,007030416;0,45783491;0,182040656;-0,378807475;-0,149969317;J;geneva;0,774136931;(0.312,1.48];0,508632439;-3,959838752;-2,147976313;-1,222568143;-1,128478476;-0,996769225;-1,257864363;-1,06890759;(-0.0645,0.646];(-4.47,-0.205];(-2.4,-0.379];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;0;0;0,995839145;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;S-E
411;2501473,99;1118389,101;2501723,99;1118139,101;10;16;1562;0,018994954;-1,725601746;2,818838079;-0,402054129;-0,353616974;-0,11595875;E;geneva;3,35023122;(2.66,11.4];-0,19905431;0,413680532;0,440196464;-1,366951647;-1,246444747;-1,016620089;-0,447382622;-0,448199243;(-0.689,-0.0645];(-0.119,0.477];(0.338,7.57];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;24,45084155;1,524;0,88754966;0,005;0,554;0,44;0,006;0;0,528;12;84,03;612,63;91,16;368,5;579,470739;0;576,849261;0;G-F
412;2501473,99;1118139,101;2501723,99;1117889,101;11;16;1563;0,660221462;0,037258032;-0,884347699;-0,744448483;0,612728053;1,633644632;B;geneva;2,194945418;(2,2.66];-0,476153132;-0,205333093;-0,192346319;-1,507091148;-1,303391514;-1,15996913;-0,17047532;-0,170455406;(-0.689,-0.0645];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;22,13147664;6,123;0,548104445;0,199;0;0,383;0,206;0,411;0,683;11;0;541,87;581,29;0;0;0;1123,16;0;S-A
413;2501473,99;1117889,101;2501723,99;1117639,101;12;16;1564;-1,497072732;0,188281937;-0,258946017;-0,254451802;0,411429994;1,093620405;B;geneva;1,942615722;(1.48,2];-0,863947757;-0,205333093;-0,192346319;-1,600385096;-1,429243638;-1,220808064;-0,510989696;-0,449498847;(-2.48,-0.689];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;19,70195305;8,516;0,498047954;0,322;0;0,614;0,307;0,079;0,819;19;13,54;735,42;570,74;267,35;0;0;1587,05;0;S-A
414;2501473,99;1117639,101;2501723,99;1117389,101;13;16;1565;0,248346149;0,228340494;-0,070098853;-0,940531466;0,115192101;0,499602794;A;geneva;1,125255816;(0.312,1.48];-0,82373328;-0,205333093;-0,192346319;-1,604637506;-1,427300225;-1,212710804;-1,059986178;-1,017328824;(-2.48,-0.689];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;17,7729969;7,816;0,480444793;0,403;0;0,608;0,392;0;0,545;10;11,79;586,03;565,14;29,21;998,484645;0;193,685355;0;G-A
415;2501473,99;1117389,101;2501723,99;1117139,101;14;16;1566;0,380995292;0,057218066;-0,005219746;0,552489466;-0,338770676;0,36007726;A;geneva;0,835538377;(0.312,1.48];-0,85308733;-0,205333093;-0,192346319;-1,604043558;-1,429072671;-1,200976459;-1,217983055;-1,174461957;(-2.48,-0.689];(-4.47,-0.205];(-0.379,-0.192];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-3.42,-0.628];(-3.11,-0.654];geneva;21,518128;7,682;0,534973559;0,262;0;0,619;0,227;0,154;0,547;13;265,67;280,64;690,58;414,95;976,928551;0;674,911449;0;S-B
416;2501473,99;1117139,101;2501723,99;1116889,101;15;16;1567;-0,010200098;0,132699936;-0,3099247;0,429078496;-0,195104485;0,329536641;A;geneva;0,666734691;(0.312,1.48];-1,362729139;0,149827803;0,262320672;-0,54360755;-0,181823911;-0,753158626;0,294891916;0,178046319;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(-0.717,-0.162];(-0.731,-0.152];(-2.33,-0.72];(0.0621,0.737];(0.106,0.611];geneva;22,62384112;7,362;0,491844725;0,344;0;0,637;0,226;0,137;0,644;17;265,6;570,48;209,13;300,77;850,861562;0;495,118438;0;S-B
417;2501473,99;1116889,101;2501723,99;1116639,101;16;16;1568;0,329342892;-0,040247433;-0,527073722;0,138451442;0,277237414;0,088895117;A;geneva;0,701302382;(0.312,1.48];-1,307558589;0,793218634;1,916682435;-1,336969696;-1,184491096;-1,337381268;-1,041752785;-1,422019948;(-2.4,-0.699];(0.658,2.84];(0.529,3.4];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(-2.7,-0.657];(-2.55,-0.65];geneva;24,5722476;5,342;0,497599162;0,233;0;0,564;0,243;0,193;0,662;15;206,35;423,8;488,64;320,46;1076,049591;0;363,200409;0;S-B
418;2501473,99;1116639,101;2501723,99;1116389,101;17;16;1569;0,953910407;0,786581756;-0,674932238;-0,962508108;0,551251259;1,346832035;A;geneva;2,242419628;(2,2.66];-1,925810693;0,110108932;0,080917866;-1,103105481;-0,778983896;-1,419673105;1,044098009;0,28115693;(-2.4,-0.699];(-0.0457,0.658];(-0.31,0.529];(-2.17,-0.717];(-1.73,-0.731];(-2.33,-0.72];(0.737,2.34];(0.106,0.611];geneva;23,14610425;10,102;0,465891491;0,274;0;0,335;0,221;0,444;0,535;10;78,59;731,58;524,08;0;976,983713;0;357,266287;0;G-D
419;2501473,99;1116389,101;2501723,99;1116139,101;18;16;1570;1,921704199;0,784454952;-0,16837733;-0,888917378;0,194072532;0,619431254;A;geneva;2,35546192;(2,2.66];-2,006308549;1,031773924;0,894089817;-2,082966937;-1,644748377;-2,331441289;-1,20821934;-1,825359959;(-2.4,-0.699];(0.658,2.84];(0.529,3.4];(-2.17,-0.717];(-1.73,-0.731];;(-2.7,-0.657];(-2.55,-0.65];geneva;17,74595723;7,613;0,504443247;0,192;0;0,384;0,212;0,404;0,329;12;0;713,21;386,95;18,77;928,289735;0;190,640265;0;G-D
435;2501723,99;1118639,101;2501973,99;1118389,101;9;17;1571;-0,474259691;0,410013056;-0,482586895;-1,943525708;0,263213298;-1,195610677;J;geneva;2,429399387;(2,2.66];1,862834402;-0,407194619;-0,384504047;1,066035926;0,743330983;1,637979076;1,330021498;1,285714543;(0.716,2.72];(-0.611,-0.0457];(-0.722,-0.31];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;0;0;0,979558492;0;0,883;0,113;0,004;0;0;1;0;181,32;6,25;0;293,168947;0;0;0;S-E
436;2501723,99;1118389,101;2501973,99;1118139,101;10;17;1572;-0,176892593;-1,041785837;1,364438118;-2,14201949;0,190617284;-2,546661031;G;geneva;3,753447075;(2.66,11.4];-2,028241099;1,646708956;-0,808667277;1,454094001;1,050664195;3,068304591;1,980746697;2,237250297;(-2.4,-0.699];(0.658,2.84];(-1.71,-0.722];(0.673,2.38];(0.689,2.65];(0.698,3.07];(0.737,2.34];(0.611,2.66];geneva;8,047522575;1,931;0,694016598;0,001;0,158;0,588;0,006;0,248;0,162;10;121,11;912,9;309,13;81,62;562,358874;0;862,401126;0;G-D
437;2501723,99;1118139,101;2501973,99;1117889,101;11;17;1573;1,494478952;-0,165344275;-0,883624141;0,459272823;0,047179348;-0,443094512;G;geneva;1,857710379;(1.48,2];1,183691996;0,550972963;0,279784237;-0,322222508;-0,452815965;-0,520168587;0,862978309;0,967589621;(0.646,3.13];(0.477,5.14];(-0.192,0.338];(-0.709,-0.055];(-0.754,-0.0742];(-0.766,-0.072];(0.698,2.89];(0.71,3.33];geneva;8,507898786;3,707;0,6436681;0,034;0;0,403;0,042;0,555;0,175;7;305,44;139,77;110,07;136,34;0;0;691,62;0;S-D
438;2501723,99;1117889,101;2501973,99;1117639,101;12;17;1574;0,363158009;1,27497286;0,072894388;-1,209340664;-0,000829375;1,54968212;E;geneva;2,372082066;(2,2.66];2,674930934;-0,205333093;-0,192346319;-0,053481075;-0,292937653;-0,527589188;0,911869355;1,01125641;(0.646,3.13];(-4.47,-0.205];(-0.379,-0.192];(-0.055,0.622];(-0.754,-0.0742];(-0.766,-0.072];(0.698,2.89];(0.71,3.33];geneva;22,70034712;5,517;0,595759486;0,115;0;0,294;0,085;0,621;0,5;5;18,03;248,99;564,06;20,83;508,379081;0;343,530919;0;G-E
439;2501723,99;1117639,101;2501973,99;1117389,101;13;17;1575;-0,714653318;0,290997575;0,218344465;-1,128504069;-0,256260113;1,092499919;E;geneva;1,78208586;(1.48,2];1,320826974;0,529415831;-0,552590603;-0,664408407;-0,74388408;-0,796320454;-0,089563555;0,115125911;(0.646,3.13];(0.477,5.14];(-2.4,-0.379];(-0.709,-0.055];(-0.754,-0.0742];(-3.18,-0.766];(-0.628,0.00919];(0.00855,0.71];geneva;20,70571491;8,118;0,660578858;0,089;0;0,592;0,199;0,209;0,434;9;122,95;446,53;263,73;46,33;611,89803;0;267,64197;0;G-D
440;2501723,99;1117389,101;2501973,99;1117139,101;14;17;1576;-1,404344892;-0,207554786;-1,293518479;0,769849642;1,037134995;-0,857475007;E;geneva;2,468204707;(2,2.66];-0,055802223;0,619856504;1,870996484;-0,842056106;-0,835598995;-0,860032005;-0,156282544;0,007835503;(-0.0645,0.646];(0.477,5.14];(0.338,7.57];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(-0.654,0.00855];geneva;18,72612624;6,877;0,517717639;0,277;0;0,583;0,196;0,221;0,4;9;517,39;291,97;0;468,7;1210,368502;0;67,691498;0;S-B
441;2501723,99;1117139,101;2501973,99;1116889,101;15;17;1577;-0,574669929;-0,062240558;-0,860315388;-1,569419297;1,108132075;-0,543380641;E;geneva;2,249568432;(2,2.66];0,33098453;0,47919734;-0,409275436;-1,020244367;-0,941938005;-0,920923851;-0,081351987;0,252118183;(-0.0645,0.646];(0.477,5.14];(-2.4,-0.379];(-3.72,-0.709];(-3.76,-0.754];(-3.18,-0.766];(-0.628,0.00919];(0.00855,0.71];geneva;13,52163444;8,612;0,550697617;0,073;0;0,671;0,082;0,247;0,214;9;114,79;584,1;327,23;289,16;1416,245111;0;0;0;G-D
